CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-01 00:00,20.6,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-02 00:00,21.2,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-03 00:00,20,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-04 00:00,19.2,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-05 00:00,20.8,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-06 00:00,21.2,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-07 00:00,22.2,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-08 00:00,20.4,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-09 00:00,20.8,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-10 00:00,21.2,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-11 00:00,21.6,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-12 00:00,22.8,50,,900
21195110,PENAS BLANCAS [21195110],3.9647222220,-74.443750,250,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Cabrera,15/11/1986 00:00,,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,1987-09-13 00:00,22.8,50,,900
