CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-03 00:00,23.8,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-04 00:00,24.3,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-06 00:00,24.3,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-07 00:00,23.2,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-08 00:00,22,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-09 00:00,21,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-10 00:00,21.8,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-11 00:00,22.2,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-15 00:00,22.2,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-17 00:00,22,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-18 00:00,21,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-19 00:00,21.6,50,,900
23035020,AEROPUERTO PALANQUERO [23035020],5.4713888890,-74.65472222,172,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Puerto Salgar,15/01/1957 00:00,,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1979-01-20 00:00,22,50,,900
