CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-01 00:00,9.4,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-02 00:00,10.2,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-03 00:00,5.6,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-04 00:00,8.2,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-05 00:00,8.8,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-06 00:00,8.2,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-07 00:00,9.1,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-08 00:00,9.8,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-09 00:00,4.3,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-10 00:00,5,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-11 00:00,10.8,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-12 00:00,7.9,50,,900
21206550,SENA MOSQUERA [21206550],4.70,-74.21666667,2543,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Mosquera,15/01/1998 00:00,31/03/2008 00:00,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,1998-03-13 00:00,8.1,50,,900
