CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-01 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-02 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-03 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-04 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-05 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-06 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-07 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-08 00:00,2,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-09 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-10 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-11 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-12 00:00,0,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-13 00:00,4,50,,900
21205480,IBERIA LA  [21205480],5.0333333330,-73.71666667,2760,Climática Principal,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Cundinamarca,Chocontá,15/08/1955 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1979-01-14 00:00,0,50,,900
